,href,Text content,layer3
46,/wiki/%E0%AE%B5%E0%AE%A9%E0%AE%AE%E0%AF%8D,வனம்,வனம்
47,/wiki/%E0%AE%B5%E0%AE%AF%E0%AE%A4%E0%AE%9F%E0%AF%88%E0%AE%B5%E0%AF%81,வயதடைவு,வயதடைவு
48,/wiki/%E0%AE%B5%E0%AE%B0%E0%AE%A4%E0%AE%B0%E0%AE%BE%E0%AE%9A_%E0%AE%AA%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%A4%E0%AE%B0%E0%AF%8D,வரதராச பண்டிதர்,வரதராச பண்டிதர்
49,/wiki/%E0%AE%B5%E0%AE%B0%E0%AE%A4%E0%AE%B0%E0%AF%8D,வரதர்,வரதர்
50,/wiki/%E0%AE%B5%E0%AE%B0%E0%AE%B2%E0%AE%BE%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AF%81_%E0%AE%B5%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AE%BF,வரலாற்று வஞ்சி,வரலாற்று வஞ்சி
51,/wiki/%E0%AE%B5%E0%AE%B0%E0%AE%B2%E0%AF%8A%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF_%E0%AE%B0%E0%AF%86%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AE%BF,வரலொட்டி ரெங்கசாமி,வரலொட்டி ரெங்கசாமி
52,/wiki/%E0%AE%B5%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AF%8B%E0%AE%B5%E0%AF%88,வருக்கக் கோவை,வருக்கக் கோவை
53,/wiki/%E0%AE%B5%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AE%BE%E0%AE%B2%E0%AF%88,வருக்கமாலை,வருக்கமாலை
54,/wiki/%E0%AE%B5%E0%AE%B0%E0%AF%81%E0%AE%A3_%E0%AE%9A%E0%AE%BF%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%AE%E0%AE%A3%E0%AE%BF,வருண சிந்தாமணி,வருண சிந்தாமணி
55,/wiki/%E0%AE%B5%E0%AE%B0%E0%AF%81%E0%AE%A3%E0%AE%A9%E0%AF%8D,வருணன்,வருணன்
56,/wiki/%E0%AE%B5%E0%AE%B1%E0%AF%80%E0%AE%A4%E0%AF%88%E0%AE%AF%E0%AE%BE_%E0%AE%95%E0%AE%BE%E0%AE%A9%E0%AF%8D%E0%AE%B8%E0%AF%8D%E0%AE%A4%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%A9%E0%AF%8D,வறீதையா கான்ஸ்தந்தின்,வறீதையா கான்ஸ்தந்தின்
57,/wiki/%E0%AE%B5%E0%AE%B2%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%88%E0%AE%AE%E0%AE%BE%E0%AE%A9%E0%AF%8D_%E0%AE%B7%E0%AE%A3%E0%AF%8D%E0%AE%AE%E0%AF%81%E0%AE%95%E0%AE%9A%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B0%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AE%BF%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AF%88,வலங்கைமான் ஷண்முகசுந்தரம் பிள்ளை,வலங்கைமான் ஷண்முகசுந்தரம் பிள்ளை
58,/wiki/%E0%AE%B5%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%A9%E0%AF%8D,வல்லிக்கண்ணன்,வல்லிக்கண்ணன்
59,/wiki/%E0%AE%B5%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%BF%E0%AE%A9%E0%AE%AE%E0%AF%8D,வல்லினம்,வல்லினம்
60,/wiki/%E0%AE%B5%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%BF%E0%AE%A9%E0%AE%AE%E0%AF%8D_%E0%AE%95%E0%AE%B2%E0%AF%88_%E0%AE%87%E0%AE%B2%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF_%E0%AE%B5%E0%AE%BF%E0%AE%B4%E0%AE%BE,வல்லினம் கலை இலக்கிய விழா,வல்லினம் கலை இலக்கிய விழா
61,/wiki/%E0%AE%B5%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%BF%E0%AE%A9%E0%AE%AE%E0%AF%8D_%E0%AE%B5%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%A4%E0%AF%81,வல்லினம் விருது,வல்லினம் விருது
62,/wiki/%E0%AE%B5%E0%AE%B3%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF_%E0%AE%86%E0%AE%A4%E0%AE%BF%E0%AE%A8%E0%AE%BE%E0%AE%A4%E0%AE%B0%E0%AF%8D_%E0%AE%9C%E0%AE%BF%E0%AE%A9%E0%AE%BE%E0%AE%B2%E0%AE%AF%E0%AE%AE%E0%AF%8D,வளத்தி ஆதிநாதர் ஜினாலயம்,வளத்தி ஆதிநாதர் ஜினாலயம்
63,/wiki/%E0%AE%B5%E0%AE%B3%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF_%E0%AE%A8%E0%AE%B2%E0%AF%8D%E0%AE%9E%E0%AE%BE%E0%AE%A9%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%A9%E0%AF%8D%E0%AE%B1%E0%AF%81,வளத்தி நல்ஞானக்குன்று,வளத்தி நல்ஞானக்குன்று
64,/wiki/%E0%AE%B5%E0%AE%B3%E0%AE%AE%E0%AE%9F%E0%AE%B2%E0%AF%8D,வளமடல்,வளமடல்
65,/wiki/%E0%AE%B5%E0%AE%B3%E0%AE%B5_%E0%AE%A4%E0%AF%81%E0%AE%B0%E0%AF%88%E0%AE%AF%E0%AE%A9%E0%AF%8D,வளவ துரையன்,வளவ துரையன்
66,/wiki/%E0%AE%B5%E0%AE%B3%E0%AF%88%E0%AE%AF%E0%AE%BE%E0%AE%AA%E0%AE%A4%E0%AE%BF,வளையாபதி,வளையாபதி
67,/wiki/%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AE%E0%AE%B2%E0%AF%88_%E0%AE%9A%E0%AE%AE%E0%AE%A3%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF,வள்ளிமலை சமணப்பள்ளி,வள்ளிமலை சமணப்பள்ளி
68,/wiki/%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE_%E0%AE%87%E0%AE%B2%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF_%E0%AE%B5%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%8D,வள்ளியப்பா இலக்கிய வட்டம்,வள்ளியப்பா இலக்கிய வட்டம்
69,/wiki/%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%B3%E0%AF%8D,வள்ளியாத்தாள்,வள்ளியாத்தாள்
